OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,PaymentID,ShippingID,OrderStatus
O000253,2025-08-30,C04472,P0428,1,6322.57,5,6006.44,4256.71,1749.73,PM002,S002,Delivered
O000254,2024-11-01,C00989,P0192,2,3263.59,0,6527.18,4114.94,2412.24,PM001,S002,Returned
O000255,2025-10-18,C00018,P0090,2,38421.72,5,73001.27,61023.9,11977.37,PM001,S001,Delivered
O000256,2024-09-14,C01739,P0002,3,6357.38,20,15257.71,13910.7,1347.01,PM002,S001,Delivered
O000257,2025-04-18,C02764,P0420,1,15452.18,5,14679.57,9820.99,4858.58,PM002,S001,Delivered
O000258,2024-10-26,C02998,P0003,1,48714.02,15,41406.92,37536.67,3870.25,PM001,S001,Delivered
O000259,2025-04-09,C00914,P0438,1,54476.44,5,51752.62,41210.08,10542.54,PM001,S001,Delivered
O000260,2025-09-05,C00566,P0405,1,12101.34,10,10891.21,8883.61,2007.6,PM004,S001,Delivered
O000261,2025-11-19,C02913,P0492,3,36484.66,20,87563.18,67347.45,20215.73,PM004,S001,Delivered
O000262,2024-11-23,C01353,P0195,3,27032.32,10,72987.26,57463.71,15523.55,PM001,S001,Delivered
O000263,2024-04-19,C01472,P0265,3,5861.84,0,17585.52,10985.04,6600.48,PM001,S001,Delivered
O000264,2025-12-10,C03164,P0268,2,23615.14,5,44868.77,30669.8,14198.97,PM004,S001,Delivered
O000265,2024-05-08,C00612,P0456,2,27827.63,15,47306.97,39385.1,7921.87,PM005,S002,Delivered
O000266,2024-05-16,C01063,P0243,2,22513.98,0,45027.96,33434.36,11593.6,PM001,S002,Delivered
O000267,2025-06-22,C00436,P0165,2,33123.09,15,56309.25,47342.4,8966.85,PM004,S001,Delivered
O000268,2025-10-10,C00648,P0213,1,45047.01,15,38289.96,32432.62,5857.34,PM002,S001,Delivered
O000269,2024-06-12,C02410,P0421,1,9363.09,10,8426.78,5980.47,2446.31,PM001,S001,Pending
O000270,2024-12-14,C04018,P0360,1,20395.44,0,20395.44,14190.96,6204.48,PM003,S001,Delivered
O000271,2025-04-07,C02610,P0195,2,27032.32,5,51361.41,38309.14,13052.27,PM002,S002,Delivered
O000272,2025-10-04,C00083,P0499,1,21349.85,5,20282.36,14155.91,6126.45,PM001,S002,Delivered
O000273,2025-05-18,C01790,P0056,1,52127.98,15,44308.78,36838.35,7470.43,PM001,S001,Delivered
O000274,2024-05-30,C01051,P0105,3,2845.48,10,7682.8,6655.05,1027.75,PM004,S002,Pending
O000275,2024-09-02,C03839,P0213,2,45047.01,5,85589.32,64865.24,20724.08,PM004,S001,Pending
O000276,2024-04-19,C04117,P0319,1,23589.55,10,21230.6,17700.93,3529.67,PM001,S002,Delivered
O000277,2025-08-07,C02742,P0154,1,68556.87,0,68556.87,47127.71,21429.16,PM003,S001,Delivered
O000278,2024-10-01,C00798,P0216,5,17093.04,25,64098.9,53000.25,11098.65,PM001,S001,Delivered
O000279,2024-03-07,C02527,P0046,1,9476.07,0,9476.07,5935.77,3540.3,PM003,S001,Delivered
O000280,2024-02-19,C04752,P0181,2,35047.16,15,59580.17,47244.64,12335.53,PM005,S001,Delivered
O000281,2025-05-29,C00763,P0060,1,18863.02,10,16976.72,11869.59,5107.13,PM001,S002,Delivered
O000282,2024-08-13,C00618,P0244,1,3317.22,20,2653.78,2567.59,86.19,PM001,S002,Delivered
O000283,2025-07-31,C03881,P0226,2,61171.32,0,122342.64,92835.54,29507.1,PM004,S002,Delivered
O000284,2025-05-20,C04807,P0032,1,9767.61,10,8790.85,6017.5,2773.35,PM003,S001,Delivered
O000285,2024-06-03,C04433,P0347,1,37176.79,10,33459.11,25128.36,8330.75,PM002,S002,Delivered
O000286,2025-04-24,C03864,P0446,2,28183.0,10,50729.4,40177.62,10551.78,PM004,S001,Delivered
O000287,2024-04-20,C03687,P0175,1,12941.59,5,12294.51,8530.13,3764.38,PM005,S003,Delivered
O000288,2025-04-27,C00768,P0317,2,60329.46,15,102560.08,76024.78,26535.3,PM002,S001,Delivered
O000289,2024-09-30,C03186,P0094,1,5219.27,5,4958.31,3289.45,1668.86,PM001,S002,Delivered
O000290,2024-06-03,C01021,P0388,2,51612.12,5,98063.03,89025.9,9037.13,PM002,S001,Returned
O000291,2025-10-12,C03494,P0130,2,51733.76,10,93120.77,79148.36,13972.41,PM003,S001,Delivered
O000292,2024-06-15,C01078,P0151,2,38485.58,15,65425.49,59324.88,6100.61,PM001,S002,Delivered
O000293,2024-01-19,C03260,P0311,1,29454.58,0,29454.58,25483.02,3971.56,PM001,S002,Delivered
O000294,2024-12-10,C03611,P0297,4,54866.92,20,175574.14,189707.84,-14133.7,PM001,S001,Delivered
O000295,2025-07-22,C01776,P0252,2,23957.25,10,43123.05,39887.7,3235.35,PM001,S002,Delivered
O000296,2024-10-20,C02879,P0452,1,1846.56,0,1846.56,1257.74,588.82,PM003,S001,Delivered
O000297,2025-10-06,C01891,P0421,5,9363.09,5,44474.68,29902.35,14572.33,PM001,S003,Delivered
O000298,2025-04-06,C01627,P0139,2,74479.35,0,148958.7,91134.06,57824.64,PM003,S001,Delivered
O000299,2024-12-03,C03619,P0420,2,15452.18,10,27813.92,19641.98,8171.94,PM001,S001,Delivered
O000300,2025-03-27,C04285,P0484,1,59253.93,0,59253.93,37945.43,21308.5,PM005,S001,Delivered
O000301,2024-12-09,C01572,P0271,1,19437.94,15,16522.25,13002.61,3519.64,PM002,S001,Delivered
O000302,2025-12-17,C04966,P0357,3,63235.88,0,189707.64,137324.64,52383.0,PM001,S001,Delivered
O000303,2025-09-22,C03676,P0323,3,20154.03,5,57438.99,47130.36,10308.63,PM004,S001,Returned
O000304,2024-03-25,C01592,P0112,5,17084.74,0,85423.7,56505.4,28918.3,PM002,S001,Delivered
O000305,2025-11-27,C02627,P0158,5,47584.99,5,0.0,192900.7,0.0,PM003,S001,Cancelled
O000306,2025-10-21,C01193,P0057,2,65755.29,0,131510.58,85685.72,45824.86,PM005,S001,Delivered
O000307,2025-01-23,C04774,P0190,1,31566.48,0,31566.48,20335.15,11231.33,PM002,S002,Delivered
O000308,2024-08-14,C04248,P0471,2,52112.51,25,0.0,66232.7,0.0,PM004,S001,Cancelled
O000309,2024-10-12,C01129,P0033,1,57454.43,0,57454.43,39139.27,18315.16,PM001,S001,Delivered
O000310,2024-10-10,C03439,P0321,2,47208.67,15,80254.74,81098.14,-843.4,PM003,S003,Delivered
O000311,2025-11-23,C01116,P0001,1,60520.08,10,54468.07,38200.18,16267.89,PM001,S001,Delivered
O000312,2024-04-18,C04809,P0131,2,59734.98,5,113496.46,85835.68,27660.78,PM004,S001,Delivered
O000313,2024-05-14,C04901,P0009,2,36739.59,20,58783.34,48364.3,10419.04,PM001,S003,Returned
O000314,2024-10-17,C01909,P0032,4,9767.61,10,35163.4,24070.0,11093.4,PM001,S001,Delivered
O000315,2025-09-06,C04528,P0077,3,17821.26,5,0.0,34872.63,0.0,PM005,S002,Cancelled
O000316,2025-12-13,C03753,P0301,1,46316.75,15,39369.24,34391.32,4977.92,PM001,S001,Delivered
O000317,2025-05-22,C01329,P0095,1,11074.01,15,9412.91,9055.88,357.03,PM001,S002,Delivered
O000318,2025-09-20,C04124,P0185,3,45683.49,0,137050.47,85128.54,51921.93,PM002,S001,Delivered
O000319,2024-01-29,C01312,P0277,3,4711.49,5,13427.75,8783.7,4644.05,PM005,S002,Delivered
O000320,2025-01-28,C04451,P0023,1,42198.71,15,35868.9,35533.83,335.07,PM003,S002,Delivered
O000321,2024-01-27,C04039,P0461,2,75694.93,5,143820.37,91847.34,51973.03,PM001,S001,Delivered
O000322,2025-04-11,C01863,P0410,2,6091.6,10,10964.88,7423.68,3541.2,PM003,S002,Delivered
O000323,2024-01-13,C02005,P0473,3,47723.49,5,136011.95,112471.26,23540.69,PM002,S001,Delivered
O000324,2025-07-07,C03616,P0117,3,7125.57,5,20307.87,14477.55,5830.32,PM005,S001,Delivered
O000325,2025-03-20,C02726,P0456,2,27827.63,5,52872.5,39385.1,13487.4,PM003,S001,Delivered
O000326,2024-08-11,C02184,P0360,2,20395.44,5,38751.34,28381.92,10369.42,PM002,S001,Delivered
O000327,2025-04-07,C00154,P0030,2,45877.1,10,82578.78,56567.4,26011.38,PM002,S002,Pending
O000328,2024-01-21,C00816,P0371,1,15248.26,10,13723.43,10669.5,3053.93,PM003,S003,Delivered
O000329,2025-01-21,C01120,P0325,2,31401.46,10,0.0,40062.5,0.0,PM003,S002,Cancelled
O000330,2025-10-09,C03269,P0408,2,4619.62,15,7853.35,5633.78,2219.57,PM001,S002,Delivered
O000331,2024-11-21,C02156,P0074,5,40354.34,20,161417.36,143721.25,17696.11,PM001,S002,Delivered
O000332,2025-04-11,C01210,P0467,2,6122.85,0,12245.7,10635.82,1609.88,PM001,S002,Delivered
O000333,2025-10-18,C00454,P0320,1,32874.44,10,29587.0,22905.89,6681.11,PM002,S001,Delivered
O000334,2025-06-05,C01107,P0419,4,2855.42,15,9708.43,9864.4,-155.97,PM001,S001,Delivered
O000335,2024-08-12,C02797,P0406,1,6341.61,10,5707.45,4805.49,901.96,PM001,S001,Delivered
O000336,2025-10-14,C04545,P0295,2,39934.4,0,79868.8,51570.44,28298.36,PM005,S001,Delivered
O000337,2025-04-19,C04417,P0311,1,29454.58,10,26509.12,25483.02,1026.1,PM001,S001,Delivered
O000338,2025-09-09,C04374,P0230,2,34533.43,20,55253.49,59704.74,-4451.25,PM005,S001,Delivered
O000339,2025-12-06,C02660,P0263,2,21738.06,0,43476.12,31572.0,11904.12,PM005,S001,Delivered
O000340,2025-04-02,C01038,P0446,2,28183.0,5,53547.7,40177.62,13370.08,PM003,S003,Pending
O000341,2025-10-01,C03334,P0039,1,40478.77,15,34406.95,27852.79,6554.16,PM001,S001,Delivered
O000342,2024-07-31,C00414,P0404,2,25522.92,20,40836.67,32389.62,8447.05,PM001,S002,Delivered
O000343,2025-10-24,C02542,P0104,2,36877.85,20,59004.56,56723.6,2280.96,PM005,S002,Delivered
O000344,2025-04-25,C04143,P0440,1,9208.42,15,7827.16,6910.7,916.46,PM005,S001,Delivered
O000345,2024-06-28,C01940,P0352,1,49903.0,10,44912.7,36875.57,8037.13,PM005,S002,Delivered
O000346,2025-06-21,C00656,P0194,4,32540.11,5,123652.42,94691.8,28960.62,PM005,S001,Delivered
O000347,2025-06-10,C04045,P0143,3,44046.66,10,118925.98,106623.78,12302.2,PM001,S001,Delivered
O000348,2024-01-22,C02480,P0202,1,10143.46,0,10143.46,6165.57,3977.89,PM002,S003,Delivered
O000349,2024-12-10,C03862,P0405,5,12101.34,5,57481.36,44418.05,13063.31,PM004,S001,Delivered
O000350,2025-07-30,C01348,P0207,2,41962.46,15,71336.18,68982.64,2353.54,PM001,S001,Delivered
O000351,2024-01-21,C01317,P0034,3,38138.99,10,102975.27,94122.9,8852.37,PM002,S001,Returned
O000352,2025-02-11,C03607,P0291,2,51167.67,0,102335.34,62748.7,39586.64,PM001,S001,Delivered
O000353,2025-05-01,C03839,P0371,3,15248.26,10,41170.3,32008.5,9161.8,PM001,S002,Delivered
O000354,2025-06-11,C04059,P0261,2,40771.41,0,81542.82,69870.96,11671.86,PM001,S003,Delivered
O000355,2025-02-19,C00316,P0312,1,49721.68,5,47235.6,38635.25,8600.35,PM001,S001,Delivered
O000356,2024-09-28,C00221,P0083,4,62492.17,25,187476.51,182659.12,4817.39,PM002,S001,Delivered
O000357,2024-07-23,C02262,P0263,3,21738.06,10,58692.76,47358.0,11334.76,PM003,S001,Delivered
O000358,2024-10-24,C00845,P0309,1,66490.78,20,53192.62,44298.34,8894.28,PM001,S003,Delivered
O000359,2025-11-02,C01515,P0238,1,57970.37,0,57970.37,39264.3,18706.07,PM004,S001,Delivered
O000360,2025-07-06,C01109,P0172,2,4930.44,15,8381.75,8426.66,-44.91,PM004,S001,Delivered
O000361,2024-04-17,C01731,P0186,2,57969.76,10,104345.57,88197.0,16148.57,PM001,S002,Delivered
O000362,2025-09-28,C03186,P0362,1,67444.04,10,60699.64,47780.67,12918.97,PM001,S001,Delivered
O000363,2024-05-31,C01239,P0042,4,39215.72,25,117647.16,97872.28,19774.88,PM001,S001,Delivered
O000364,2024-01-13,C02925,P0228,3,70405.17,5,200654.73,132146.55,68508.18,PM003,S001,Delivered
O000365,2025-12-15,C01191,P0274,5,18315.94,20,73263.76,60911.65,12352.11,PM002,S003,Delivered
O000366,2024-03-19,C04383,P0262,1,22515.67,20,18012.54,18581.93,-569.39,PM002,S001,Returned
O000367,2025-07-07,C03567,P0500,1,38467.04,5,36543.69,23888.24,12655.45,PM001,S001,Delivered
O000368,2024-06-17,C02432,P0132,4,6220.35,0,24881.4,20646.0,4235.4,PM001,S001,Delivered
O000369,2024-09-05,C02895,P0453,3,39356.95,15,100360.22,71735.1,28625.12,PM005,S001,Delivered
O000370,2024-04-30,C01457,P0398,1,61661.97,20,49329.58,43359.12,5970.46,PM001,S002,Delivered
O000371,2025-01-21,C01110,P0425,2,11949.24,10,21508.63,19042.94,2465.69,PM002,S001,Delivered
O000372,2025-03-14,C01931,P0431,1,25719.83,20,20575.86,18038.3,2537.56,PM001,S001,Delivered
O000373,2024-09-28,C03117,P0097,1,73406.83,5,0.0,46508.68,0.0,PM001,S001,Cancelled
O000374,2024-10-26,C00623,P0053,3,64415.87,15,164260.47,135873.9,28386.57,PM002,S003,Returned
O000375,2025-12-21,C02338,P0277,2,4711.49,15,8009.53,5855.8,2153.73,PM003,S002,Delivered
O000376,2025-04-17,C01931,P0397,3,10028.95,10,27078.16,24301.83,2776.33,PM001,S003,Delivered
O000377,2024-06-06,C02745,P0194,2,32540.11,5,61826.21,47345.9,14480.31,PM001,S003,Pending
O000378,2025-09-24,C01259,P0399,3,71356.31,5,203365.48,148261.95,55103.53,PM003,S002,Delivered
O000379,2024-08-14,C04502,P0495,2,33403.58,15,56786.09,44078.36,12707.73,PM001,S001,Delivered
O000380,2025-02-24,C01969,P0464,2,21003.24,10,37805.83,26789.82,11016.01,PM003,S002,Delivered
O000381,2024-01-24,C03296,P0355,2,61615.13,20,98584.21,99835.92,-1251.71,PM005,S001,Delivered
O000382,2025-06-21,C02024,P0173,1,35537.79,15,30207.12,26159.56,4047.56,PM002,S001,Delivered
O000383,2025-07-23,C00877,P0340,2,47957.56,0,95915.12,79891.82,16023.3,PM001,S002,Delivered
O000384,2025-09-29,C02245,P0193,3,68991.25,5,196625.06,147718.11,48906.95,PM004,S001,Delivered
O000385,2025-06-23,C02527,P0430,1,73911.25,20,59129.0,48441.56,10687.44,PM002,S001,Delivered
O000386,2024-05-07,C03590,P0387,1,59077.56,5,56123.68,36334.36,19789.32,PM005,S003,Delivered
O000387,2024-04-03,C04404,P0145,4,37907.26,10,136466.14,128353.84,8112.3,PM003,S002,Delivered
O000388,2025-12-03,C00345,P0145,1,37907.26,10,34116.53,32088.46,2028.07,PM002,S001,Delivered
O000389,2025-02-24,C03673,P0489,3,63512.19,10,0.0,128729.07,0.0,PM003,S001,Cancelled
O000390,2024-09-28,C03069,P0468,2,12846.19,15,21838.52,22232.56,-394.04,PM001,S001,Delivered
O000391,2025-04-28,C01914,P0276,3,29639.45,5,84472.43,58244.55,26227.88,PM002,S002,Delivered
O000392,2024-01-05,C02446,P0260,1,53249.8,5,50587.31,36422.03,14165.28,PM002,S002,Delivered
O000393,2024-06-05,C00785,P0331,3,45107.84,20,108258.82,96488.91,11769.91,PM002,S001,Delivered
O000394,2024-02-21,C01488,P0015,1,1578.86,10,1420.97,1253.64,167.33,PM002,S001,Pending
O000395,2024-08-30,C04892,P0313,1,43755.71,20,35004.57,28150.41,6854.16,PM003,S002,Delivered
O000396,2025-10-24,C03849,P0429,1,65619.57,20,52495.66,44223.1,8272.56,PM001,S003,Delivered
O000397,2025-02-23,C00450,P0283,2,14947.01,0,29894.02,25527.24,4366.78,PM001,S001,Delivered
O000398,2025-02-28,C01428,P0216,3,17093.04,15,43587.25,31800.15,11787.1,PM001,S001,Delivered
O000399,2024-03-20,C02596,P0276,1,29639.45,20,23711.56,19414.85,4296.71,PM004,S001,Delivered
O000400,2025-11-25,C02277,P0108,3,26462.6,10,71449.02,65675.79,5773.23,PM001,S001,Delivered
O000401,2024-12-19,C00244,P0256,2,20346.54,10,36623.77,25356.5,11267.27,PM001,S001,Delivered
O000402,2025-09-10,C02113,P0079,3,47621.91,5,135722.44,98290.83,37431.61,PM001,S001,Delivered
O000403,2025-10-27,C03309,P0390,2,53334.01,0,106668.02,83259.2,23408.82,PM003,S001,Delivered
O000404,2024-10-19,C00946,P0018,1,15581.78,10,14023.6,10210.71,3812.89,PM002,S001,Delivered
O000405,2025-12-17,C01027,P0342,3,44553.52,10,120294.5,91771.53,28522.97,PM001,S001,Delivered
O000406,2024-04-25,C01524,P0305,3,14674.08,15,0.0,32821.62,0.0,PM002,S002,Cancelled
O000407,2025-06-12,C03109,P0213,1,45047.01,10,40542.31,32432.62,8109.69,PM003,S001,Delivered
O000408,2025-04-24,C03693,P0408,1,4619.62,25,3464.72,2816.89,647.83,PM004,S001,Delivered
O000409,2024-10-14,C03050,P0209,2,12502.66,15,21254.52,17309.18,3945.34,PM001,S001,Delivered
O000410,2025-10-29,C03322,P0011,1,2177.96,5,2069.06,1788.21,280.85,PM003,S003,Delivered
O000411,2025-04-21,C03307,P0146,1,317.99,10,286.19,220.87,65.32,PM001,S002,Delivered
O000412,2024-01-25,C04239,P0035,3,45038.66,10,121604.38,97966.44,23637.94,PM003,S001,Pending
O000413,2025-03-06,C00061,P0055,1,22033.7,0,22033.7,15563.25,6470.45,PM003,S001,Delivered
O000414,2024-10-04,C04175,P0351,1,54337.77,10,48903.99,37447.32,11456.67,PM002,S001,Delivered
O000415,2024-11-12,C03399,P0028,1,32317.5,20,25854.0,25434.6,419.4,PM001,S002,Delivered
O000416,2025-09-29,C02415,P0344,2,40347.99,0,80695.98,58441.22,22254.76,PM004,S003,Delivered
O000417,2024-12-23,C03779,P0164,1,37684.02,0,37684.02,28750.52,8933.5,PM001,S001,Delivered
O000418,2024-10-02,C03607,P0109,3,37288.8,10,100679.76,73116.09,27563.67,PM004,S002,Delivered
O000419,2025-11-20,C00390,P0024,2,62676.53,20,100282.45,95009.28,5273.17,PM004,S002,Delivered
O000420,2024-12-09,C04617,P0161,2,46471.58,15,0.0,69027.28,0.0,PM003,S001,Cancelled
O000421,2025-03-06,C01676,P0499,1,21349.85,10,19214.86,14155.91,5058.95,PM004,S002,Delivered
O000422,2025-07-12,C01778,P0478,2,4359.37,0,8718.74,6162.82,2555.92,PM001,S001,Delivered
O000423,2025-12-12,C00253,P0372,1,32236.96,15,27401.42,24245.03,3156.39,PM005,S001,Delivered
O000424,2025-07-16,C03167,P0165,2,33123.09,15,56309.25,47342.4,8966.85,PM004,S002,Delivered
O000425,2025-03-14,C01715,P0397,2,10028.95,25,15043.42,16201.22,-1157.8,PM002,S003,Delivered
O000426,2025-04-06,C02051,P0272,2,12715.97,0,25431.94,21973.3,3458.64,PM003,S001,Delivered
O000427,2024-09-26,C00696,P0112,1,17084.74,5,16230.5,11301.08,4929.42,PM003,S001,Delivered
O000428,2025-12-09,C02094,P0427,1,11387.78,10,10249.0,7810.99,2438.01,PM004,S001,Delivered
O000429,2025-03-06,C04749,P0073,4,32202.47,10,115928.89,88362.48,27566.41,PM001,S001,Delivered
O000430,2024-01-21,C02573,P0050,3,35413.93,10,95617.61,68385.75,27231.86,PM001,S002,Delivered
O000431,2024-05-22,C01506,P0111,3,7702.05,10,20795.54,17363.67,3431.87,PM004,S002,Delivered
O000432,2024-12-18,C03669,P0013,1,16027.95,5,15226.55,12199.43,3027.12,PM004,S003,Delivered
O000433,2025-04-09,C04514,P0071,1,18322.61,0,18322.61,11790.57,6532.04,PM002,S002,Delivered
O000434,2025-04-12,C02744,P0419,3,2855.42,10,7709.63,7398.3,311.33,PM002,S001,Delivered
O000435,2025-05-27,C04655,P0492,2,36484.66,5,69320.85,44898.3,24422.55,PM005,S001,Delivered
O000436,2025-04-08,C03278,P0474,2,3532.26,5,6711.29,5432.12,1279.17,PM002,S001,Delivered
O000437,2025-01-28,C01299,P0498,2,46507.43,0,93014.86,77832.52,15182.34,PM004,S002,Delivered
O000438,2024-02-27,C04691,P0201,4,6212.17,0,24848.68,17943.56,6905.12,PM002,S001,Delivered
O000439,2024-05-05,C03251,P0291,1,51167.67,5,48609.29,31374.35,17234.94,PM001,S001,Delivered
O000440,2025-04-05,C02915,P0024,1,62676.53,0,62676.53,47504.64,15171.89,PM003,S001,Delivered
O000441,2024-02-21,C03869,P0481,2,1566.77,10,2820.19,2483.54,336.65,PM004,S001,Pending
O000442,2024-09-25,C02265,P0469,2,44749.13,10,80548.43,60743.04,19805.39,PM005,S001,Delivered
O000443,2024-04-05,C03793,P0437,2,42372.13,20,67795.41,65263.92,2531.49,PM001,S001,Delivered
O000444,2024-09-29,C02881,P0214,1,11934.05,0,11934.05,10370.21,1563.84,PM004,S001,Delivered
O000445,2024-11-18,C02854,P0295,2,39934.4,15,67888.48,51570.44,16318.04,PM002,S001,Delivered
O000446,2025-07-26,C03708,P0147,2,2980.54,20,4768.86,3718.22,1050.64,PM001,S001,Delivered
O000447,2025-11-23,C02829,P0428,1,6322.57,10,5690.31,4256.71,1433.6,PM004,S001,Delivered
O000448,2024-05-12,C00216,P0382,2,65277.95,20,0.0,98169.36,0.0,PM001,S001,Cancelled
O000449,2024-03-29,C04566,P0174,2,56090.28,10,100962.5,72115.92,28846.58,PM004,S002,Delivered
O000450,2025-11-15,C00180,P0429,3,65619.57,15,167329.9,132669.3,34660.6,PM001,S001,Delivered
O000451,2024-01-05,C02687,P0416,2,70397.69,0,140795.38,92463.38,48332.0,PM003,S001,Delivered
O000452,2024-12-22,C00377,P0005,2,68196.09,0,0.0,94895.44,0.0,PM001,S001,Cancelled
O000453,2024-12-08,C02729,P0332,4,37700.95,0,150803.8,107775.12,43028.68,PM001,S001,Delivered
O000454,2024-07-22,C01828,P0360,2,20395.44,20,32632.7,28381.92,4250.78,PM001,S001,Delivered
O000455,2025-11-04,C03227,P0390,1,53334.01,10,48000.61,41629.6,6371.01,PM002,S001,Delivered
O000456,2025-07-26,C02328,P0338,2,51991.31,5,98783.49,80743.0,18040.49,PM002,S001,Delivered
O000457,2025-04-15,C01503,P0007,2,3233.38,10,5820.08,4967.36,852.72,PM001,S001,Delivered
O000458,2025-04-08,C04945,P0211,3,36595.34,0,109786.02,82103.25,27682.77,PM001,S002,Delivered
O000459,2025-05-11,C00753,P0271,1,19437.94,15,16522.25,13002.61,3519.64,PM002,S001,Delivered
O000460,2025-12-02,C03170,P0490,2,71501.68,5,135853.19,87854.88,47998.31,PM004,S001,Delivered
O000461,2024-03-03,C00250,P0329,2,14941.43,5,28388.72,24981.94,3406.78,PM005,S001,Delivered
O000462,2025-07-09,C02821,P0276,1,29639.45,5,28157.48,19414.85,8742.63,PM002,S001,Delivered
O000463,2024-08-26,C04737,P0240,1,1374.43,5,1305.71,983.05,322.66,PM002,S002,Delivered
O000464,2025-06-23,C00890,P0315,2,14696.74,15,24984.46,24301.9,682.56,PM005,S001,Delivered
O000465,2024-07-16,C04867,P0468,1,12846.19,10,11561.57,11116.28,445.29,PM005,S001,Delivered
O000466,2025-11-13,C04003,P0004,1,61049.79,10,54944.81,44793.75,10151.06,PM001,S001,Delivered
O000467,2024-01-30,C03724,P0202,1,10143.46,5,9636.29,6165.57,3470.72,PM002,S001,Delivered
O000468,2025-10-27,C03087,P0106,4,46383.35,15,157703.39,115237.56,42465.83,PM004,S001,Delivered
O000469,2024-07-27,C02744,P0040,1,38615.38,25,28961.53,26485.36,2476.17,PM004,S001,Delivered
O000470,2024-03-03,C04577,P0065,1,40645.82,10,36581.24,32704.84,3876.4,PM003,S002,Delivered
O000471,2024-02-26,C01757,P0035,2,45038.66,10,81069.59,65310.96,15758.63,PM002,S001,Delivered
O000472,2025-12-20,C02623,P0472,1,29948.37,0,29948.37,23635.73,6312.64,PM002,S001,Delivered
O000473,2025-03-08,C01777,P0044,1,78681.89,0,78681.89,49961.25,28720.64,PM004,S002,Delivered
O000474,2024-11-03,C04581,P0263,2,21738.06,5,41302.31,31572.0,9730.31,PM001,S001,Delivered
O000475,2025-07-28,C03405,P0150,2,8267.78,10,14882.0,13555.34,1326.66,PM002,S001,Delivered
O000476,2025-04-10,C02075,P0279,3,43538.31,5,124084.18,83029.44,41054.74,PM002,S001,Delivered
O000477,2025-10-14,C03097,P0065,3,40645.82,25,91453.1,98114.52,-6661.42,PM004,S001,Delivered
O000478,2025-08-27,C01086,P0344,2,40347.99,10,72626.38,58441.22,14185.16,PM001,S001,Delivered
O000479,2024-04-16,C03730,P0276,1,29639.45,5,28157.48,19414.85,8742.63,PM002,S002,Delivered
O000480,2025-08-22,C04329,P0032,2,9767.61,15,16604.94,12035.0,4569.94,PM001,S001,Delivered
O000481,2024-10-27,C01488,P0479,2,39966.8,5,75936.92,61408.6,14528.32,PM004,S001,Delivered
O000482,2025-09-11,C00349,P0353,1,56315.03,20,45052.02,48576.52,-3524.5,PM004,S003,Delivered
O000483,2024-02-15,C00414,P0164,2,37684.02,10,67831.24,57501.04,10330.2,PM004,S001,Delivered
O000484,2024-03-17,C02454,P0402,1,17809.87,10,16028.88,13332.83,2696.05,PM001,S001,Delivered
O000485,2025-12-29,C03453,P0485,1,6278.11,5,5964.2,4210.49,1753.71,PM002,S001,Delivered
O000486,2024-06-17,C02564,P0353,4,56315.03,0,225260.12,194306.08,30954.04,PM001,S001,Pending
O000487,2024-05-08,C01010,P0161,2,46471.58,25,69707.37,69027.28,680.09,PM003,S001,Pending
O000488,2025-12-13,C04383,P0325,1,31401.46,15,26691.24,20031.25,6659.99,PM001,S002,Delivered
