CustomerID,CustomerName,Gender,Age,City,State,Segment
C00412,Customer_00412,Female,43,Margao,Goa,Low Value
C00413,Customer_00413,Male,28,Amritsar,Punjab,Medium Value
C00414,Customer_00414,Male,41,Guwahati,Assam,Low Value
C00415,Customer_00415,Male,60,Ahmedabad,Gujarat,Low Value
C00416,Customer_00416,Female,27,Nagpur,Maharashtra,Low Value
C00417,Customer_00417,Female,54,Nagpur,Maharashtra,High Value
C00418,Customer_00418,Female,30,Raipur,Chhattisgarh,Medium Value
C00419,Customer_00419,Male,61,Indore,Madhya Pradesh,Medium Value
C00420,Customer_00420,Female,59,Madurai,Tamil Nadu,Medium Value
C00421,Customer_00421,Male,56,Amritsar,Punjab,Medium Value
C00422,Customer_00422,Female,36,Ahmedabad,Gujarat,High Value
C00423,Customer_00423,Male,36,Mumbai,Maharashtra,Medium Value
C00424,Customer_00424,Female,29,Pune,Maharashtra,Medium Value
C00425,Customer_00425,Female,39,Jodhpur,Rajasthan,Medium Value
C00426,Customer_00426,Female,64,Kochi,Kerala,Medium Value
C00427,Customer_00427,Female,54,Bhopal,Madhya Pradesh,Low Value
C00428,Customer_00428,Female,47,Amritsar,Punjab,Medium Value
C00429,Customer_00429,Female,63,Gaya,Bihar,Medium Value
C00430,Customer_00430,Male,29,Amritsar,Punjab,High Value
C00431,Customer_00431,Female,46,Bhubaneswar,Odisha,Medium Value
C00432,Customer_00432,Male,38,Mysuru,Karnataka,Low Value
C00433,Customer_00433,Female,28,Raipur,Chhattisgarh,Low Value
C00434,Customer_00434,Male,54,Guwahati,Assam,Medium Value
C00435,Customer_00435,Male,65,Surat,Gujarat,Medium Value
C00436,Customer_00436,Male,35,Jamshedpur,Jharkhand,Low Value
C00437,Customer_00437,Male,61,Udaipur,Rajasthan,High Value
C00438,Customer_00438,Female,44,Thiruvananthapuram,Kerala,Medium Value
C00439,Customer_00439,Male,54,Bengaluru,Karnataka,Medium Value
C00440,Customer_00440,Female,65,Raipur,Chhattisgarh,High Value
C00441,Customer_00441,Male,29,Noida,Uttar Pradesh,High Value
C00442,Customer_00442,Female,40,Kolkata,West Bengal,Medium Value
C00443,Customer_00443,Female,51,New Delhi,Delhi,High Value
C00444,Customer_00444,Female,55,Guwahati,Assam,High Value
C00445,Customer_00445,Female,40,Patna,Bihar,Medium Value
C00446,Customer_00446,Male,42,Indore,Madhya Pradesh,High Value
C00447,Customer_00447,Female,21,Delhi,Delhi,Medium Value
C00448,Customer_00448,Male,47,Delhi,Delhi,High Value
C00449,Customer_00449,Male,47,Kozhikode,Kerala,Medium Value
C00450,Customer_00450,Female,30,Coimbatore,Tamil Nadu,Low Value
C00451,Customer_00451,Male,59,Lucknow,Uttar Pradesh,Medium Value
C00452,Customer_00452,Female,31,Surat,Gujarat,Medium Value
C00453,Customer_00453,Female,64,Jamshedpur,Jharkhand,High Value
C00454,Customer_00454,Male,25,Surat,Gujarat,Medium Value
C00455,Customer_00455,Male,41,Visakhapatnam,Andhra Pradesh,High Value
C00456,Customer_00456,Male,35,New Delhi,Delhi,High Value
C00457,Customer_00457,Female,52,Guwahati,Assam,Low Value
C00458,Customer_00458,Female,42,Jamshedpur,Jharkhand,Low Value
C00459,Customer_00459,Male,34,Kolkata,West Bengal,Medium Value
C00460,Customer_00460,Male,49,Coimbatore,Tamil Nadu,High Value
C00461,Customer_00461,Female,41,Ludhiana,Punjab,Low Value
C00462,Customer_00462,Female,24,Jamshedpur,Jharkhand,High Value
C00463,Customer_00463,Male,30,Patna,Bihar,Low Value
C00464,Customer_00464,Male,44,Surat,Gujarat,Medium Value
C00465,Customer_00465,Female,65,Lucknow,Uttar Pradesh,Medium Value
C00466,Customer_00466,Male,22,Jamshedpur,Jharkhand,Medium Value
C00467,Customer_00467,Male,53,Ranchi,Jharkhand,Low Value
C00468,Customer_00468,Female,43,Margao,Goa,Low Value
C00469,Customer_00469,Female,59,Vijayawada,Andhra Pradesh,Medium Value
C00470,Customer_00470,Male,62,Gaya,Bihar,Low Value
C00471,Customer_00471,Male,48,Raipur,Chhattisgarh,Medium Value
C00472,Customer_00472,Male,27,Ranchi,Jharkhand,Low Value
C00473,Customer_00473,Male,63,New Delhi,Delhi,Low Value
C00474,Customer_00474,Female,43,Ludhiana,Punjab,High Value
C00475,Customer_00475,Male,39,Kanpur,Uttar Pradesh,Medium Value
C00476,Customer_00476,Female,29,Raipur,Chhattisgarh,Low Value
C00477,Customer_00477,Female,49,Ludhiana,Punjab,Low Value
C00478,Customer_00478,Male,44,Varanasi,Uttar Pradesh,High Value
C00479,Customer_00479,Male,50,Kolkata,West Bengal,Medium Value
C00480,Customer_00480,Female,37,Bhubaneswar,Odisha,Low Value
C00481,Customer_00481,Female,56,Panaji,Goa,Medium Value
C00482,Customer_00482,Female,58,Raipur,Chhattisgarh,Medium Value
C00483,Customer_00483,Male,57,Gurugram,Haryana,High Value
C00484,Customer_00484,Female,30,Vijayawada,Andhra Pradesh,Low Value
C00485,Customer_00485,Female,31,Chennai,Tamil Nadu,Medium Value
C00486,Customer_00486,Female,61,Vadodara,Gujarat,High Value
C00487,Customer_00487,Male,57,Amritsar,Punjab,Medium Value
C00488,Customer_00488,Female,39,Margao,Goa,Low Value
C00489,Customer_00489,Female,35,New Delhi,Delhi,Low Value
C00490,Customer_00490,Male,65,Visakhapatnam,Andhra Pradesh,Low Value
C00491,Customer_00491,Male,46,Durgapur,West Bengal,Medium Value
C00492,Customer_00492,Male,60,Gaya,Bihar,Low Value
C00493,Customer_00493,Male,33,Thiruvananthapuram,Kerala,Low Value
C00494,Customer_00494,Male,63,Kolkata,West Bengal,Low Value
C00495,Customer_00495,Female,52,Bhubaneswar,Odisha,Low Value
C00496,Customer_00496,Male,51,Madurai,Tamil Nadu,Medium Value
C00497,Customer_00497,Male,20,Surat,Gujarat,Medium Value
C00498,Customer_00498,Female,21,Bhopal,Madhya Pradesh,Low Value
C00499,Customer_00499,Male,22,Bhopal,Madhya Pradesh,Low Value
C00500,Customer_00500,Male,27,Guwahati,Assam,Medium Value
C00501,Customer_00501,Female,46,Gurugram,Haryana,High Value
C00502,Customer_00502,Female,49,Amritsar,Punjab,Low Value
C00503,Customer_00503,Female,48,Lucknow,Uttar Pradesh,Medium Value
C00504,Customer_00504,Female,19,Kozhikode,Kerala,High Value
C00505,Customer_00505,Male,29,Ludhiana,Punjab,Low Value
C00506,Customer_00506,Female,44,Jamshedpur,Jharkhand,Medium Value
C00507,Customer_00507,Male,22,Hyderabad,Telangana,Medium Value
C00508,Customer_00508,Female,54,Durgapur,West Bengal,Low Value
C00509,Customer_00509,Male,44,Bhubaneswar,Odisha,Medium Value
C00510,Customer_00510,Female,40,Gaya,Bihar,High Value
C00511,Customer_00511,Female,50,Jaipur,Rajasthan,Medium Value
C00512,Customer_00512,Female,21,Thiruvananthapuram,Kerala,High Value
C00513,Customer_00513,Male,38,Lucknow,Uttar Pradesh,High Value
C00514,Customer_00514,Male,41,Guwahati,Assam,High Value
C00515,Customer_00515,Female,61,Mysuru,Karnataka,High Value
C00516,Customer_00516,Female,48,Coimbatore,Tamil Nadu,Medium Value
C00517,Customer_00517,Male,61,Madurai,Tamil Nadu,Medium Value
C00518,Customer_00518,Female,65,Warangal,Telangana,Low Value
C00519,Customer_00519,Female,41,Raipur,Chhattisgarh,Medium Value
C00520,Customer_00520,Male,27,Udaipur,Rajasthan,Low Value
C00521,Customer_00521,Female,19,Visakhapatnam,Andhra Pradesh,Medium Value
C00522,Customer_00522,Female,48,Patna,Bihar,Low Value
C00523,Customer_00523,Male,42,Mumbai,Maharashtra,Medium Value
C00524,Customer_00524,Male,21,Panaji,Goa,Medium Value
C00525,Customer_00525,Female,28,Ranchi,Jharkhand,High Value
C00526,Customer_00526,Female,34,Kolkata,West Bengal,Medium Value
C00527,Customer_00527,Male,61,Gaya,Bihar,Medium Value
C00528,Customer_00528,Female,19,New Delhi,Delhi,Medium Value
C00529,Customer_00529,Female,23,Delhi,Delhi,Low Value
C00530,Customer_00530,Female,26,Hyderabad,Telangana,Medium Value
C00531,Customer_00531,Male,22,Raipur,Chhattisgarh,High Value
C00532,Customer_00532,Female,37,Amritsar,Punjab,Medium Value
C00533,Customer_00533,Male,46,Durgapur,West Bengal,Low Value
C00534,Customer_00534,Male,38,Kozhikode,Kerala,Medium Value
C00535,Customer_00535,Male,26,Raipur,Chhattisgarh,Medium Value
C00536,Customer_00536,Male,45,Kolkata,West Bengal,Medium Value
C00537,Customer_00537,Female,25,Ahmedabad,Gujarat,Medium Value
C00538,Customer_00538,Male,48,Patna,Bihar,Low Value
C00539,Customer_00539,Female,37,Gaya,Bihar,Low Value
C00540,Customer_00540,Male,44,Guwahati,Assam,High Value
C00541,Customer_00541,Male,25,Panaji,Goa,Medium Value
C00542,Customer_00542,Other,38,Udaipur,Rajasthan,Medium Value
C00543,Customer_00543,Female,45,Varanasi,Uttar Pradesh,High Value
C00544,Customer_00544,Male,40,Kolkata,West Bengal,Low Value
C00545,Customer_00545,Female,23,Thane,Maharashtra,Medium Value
C00546,Customer_00546,Male,20,Surat,Gujarat,Medium Value
C00547,Customer_00547,Male,22,Patna,Bihar,Low Value
C00548,Customer_00548,Female,26,Jamshedpur,Jharkhand,Medium Value
C00549,Customer_00549,Female,24,Nagpur,Maharashtra,Low Value
C00550,Customer_00550,Male,21,Warangal,Telangana,Low Value
C00551,Customer_00551,Female,56,Hyderabad,Telangana,Low Value
C00552,Customer_00552,Female,22,Ludhiana,Punjab,High Value
C00553,Customer_00553,Male,28,Gaya,Bihar,Low Value
C00554,Customer_00554,Female,32,Patna,Bihar,Low Value
C00555,Customer_00555,Female,51,Gurugram,Haryana,Medium Value
C00556,Customer_00556,Female,30,Visakhapatnam,Andhra Pradesh,Medium Value
C00557,Customer_00557,Male,65,Indore,Madhya Pradesh,Medium Value
C00558,Customer_00558,Female,24,Madurai,Tamil Nadu,Low Value
C00559,Customer_00559,Male,57,New Delhi,Delhi,Low Value
C00560,Customer_00560,Female,23,Vadodara,Gujarat,Low Value
C00561,Customer_00561,Female,56,Raipur,Chhattisgarh,Low Value
C00562,Customer_00562,Male,47,Margao,Goa,Medium Value
C00563,Customer_00563,Female,39,Guwahati,Assam,Medium Value
C00564,Customer_00564,Female,42,Faridabad,Haryana,Medium Value
C00565,Customer_00565,Female,45,Lucknow,Uttar Pradesh,High Value
C00566,Customer_00566,Male,37,Ranchi,Jharkhand,Medium Value
C00567,Customer_00567,Male,56,Bhubaneswar,Odisha,Low Value
C00568,Customer_00568,Female,20,Faridabad,Haryana,Low Value
C00569,Customer_00569,Male,22,Nashik,Maharashtra,Medium Value
C00570,Customer_00570,Female,18,Vadodara,Gujarat,Low Value
C00571,Customer_00571,Male,32,Vijayawada,Andhra Pradesh,Medium Value
C00572,Customer_00572,Male,43,Indore,Madhya Pradesh,Medium Value
C00573,Customer_00573,Male,20,Ludhiana,Punjab,Low Value
C00574,Customer_00574,Male,57,Kozhikode,Kerala,Medium Value
C00575,Customer_00575,Female,58,Visakhapatnam,Andhra Pradesh,Low Value
C00576,Customer_00576,Male,64,Jodhpur,Rajasthan,Low Value
C00577,Customer_00577,Male,59,Warangal,Telangana,Low Value
C00578,Customer_00578,Male,51,Amritsar,Punjab,Medium Value
C00579,Customer_00579,Female,22,Jodhpur,Rajasthan,High Value
C00580,Customer_00580,Male,48,Delhi,Delhi,Medium Value
C00581,Customer_00581,Female,30,Jodhpur,Rajasthan,Low Value
C00582,Customer_00582,Female,60,Guwahati,Assam,Low Value
C00583,Customer_00583,Female,18,Chennai,Tamil Nadu,Medium Value
C00584,Customer_00584,Female,39,Noida,Uttar Pradesh,Low Value
C00585,Customer_00585,Female,32,New Delhi,Delhi,Medium Value
C00586,Customer_00586,Female,43,Jamshedpur,Jharkhand,Medium Value
C00587,Customer_00587,Male,35,Noida,Uttar Pradesh,Low Value
C00588,Customer_00588,Male,65,Thane,Maharashtra,Low Value
C00589,Customer_00589,Male,26,Panaji,Goa,Medium Value
C00590,Customer_00590,Female,18,Gaya,Bihar,Medium Value
C00591,Customer_00591,Female,60,Visakhapatnam,Andhra Pradesh,Medium Value
C00592,Customer_00592,Female,26,Gaya,Bihar,High Value
C00593,Customer_00593,Male,40,Cuttack,Odisha,Low Value
C00594,Customer_00594,Female,60,Ahmedabad,Gujarat,Medium Value
C00595,Customer_00595,Male,62,Hyderabad,Telangana,High Value
C00596,Customer_00596,Male,19,Guwahati,Assam,High Value
C00597,Customer_00597,Male,31,Raipur,Chhattisgarh,Low Value
C00598,Customer_00598,Male,55,Chennai,Tamil Nadu,Low Value
C00599,Customer_00599,Female,57,Gurugram,Haryana,Low Value
C00600,Customer_00600,Male,35,Mangaluru,Karnataka,High Value
C00601,Customer_00601,Male,33,Kozhikode,Kerala,Low Value
C00602,Customer_00602,Female,46,Guwahati,Assam,Medium Value
C00603,Customer_00603,Female,61,Gaya,Bihar,Low Value
C00604,Customer_00604,Female,28,Coimbatore,Tamil Nadu,Low Value
C00605,Customer_00605,Male,23,Mumbai,Maharashtra,High Value
C00606,Customer_00606,Female,20,Mumbai,Maharashtra,Medium Value
C00607,Customer_00607,Female,31,Guwahati,Assam,High Value
C00608,Customer_00608,Male,19,Gurugram,Haryana,Medium Value
C00609,Customer_00609,Female,49,Jamshedpur,Jharkhand,Medium Value
C00610,Customer_00610,Male,48,Indore,Madhya Pradesh,Low Value
C00611,Customer_00611,Male,28,Jamshedpur,Jharkhand,Medium Value
C00612,Customer_00612,Female,39,Patna,Bihar,Medium Value
C00613,Customer_00613,Female,20,Mumbai,Maharashtra,Low Value
C00614,Customer_00614,Male,48,Bengaluru,Karnataka,Low Value
C00615,Customer_00615,Female,50,Kanpur,Uttar Pradesh,Medium Value
C00616,Customer_00616,Female,41,Ahmedabad,Gujarat,Medium Value
C00617,Customer_00617,Female,18,Mumbai,Maharashtra,High Value
C00618,Customer_00618,Male,61,Vijayawada,Andhra Pradesh,High Value
C00619,Customer_00619,Female,32,Warangal,Telangana,Medium Value
C00620,Customer_00620,Male,54,Jamshedpur,Jharkhand,High Value
C00621,Customer_00621,Female,44,Coimbatore,Tamil Nadu,Medium Value
C00622,Customer_00622,Male,55,Chennai,Tamil Nadu,High Value
C00623,Customer_00623,Male,65,Warangal,Telangana,Medium Value
C00624,Customer_00624,Female,44,Ahmedabad,Gujarat,Medium Value
C00625,Customer_00625,Male,61,Madurai,Tamil Nadu,High Value
C00626,Customer_00626,Male,29,Madurai,Tamil Nadu,Medium Value
C00627,Customer_00627,Male,20,Thiruvananthapuram,Kerala,Medium Value
C00628,Customer_00628,Female,47,Kozhikode,Kerala,Low Value
C00629,Customer_00629,Male,49,Raipur,Chhattisgarh,Medium Value
C00630,Customer_00630,Female,40,Ranchi,Jharkhand,Low Value
C00631,Customer_00631,Male,19,Bhubaneswar,Odisha,High Value
C00632,Customer_00632,Male,24,Lucknow,Uttar Pradesh,High Value
C00633,Customer_00633,Male,51,Cuttack,Odisha,High Value
C00634,Customer_00634,Male,49,Thane,Maharashtra,Medium Value
C00635,Customer_00635,Male,56,Raipur,Chhattisgarh,Low Value
C00636,Customer_00636,Male,49,Patna,Bihar,High Value
C00637,Customer_00637,Female,60,Gaya,Bihar,Medium Value
C00638,Customer_00638,Female,60,Delhi,Delhi,Medium Value
C00639,Customer_00639,Male,31,Pune,Maharashtra,Low Value
C00640,Customer_00640,Male,20,Ranchi,Jharkhand,Low Value
C00641,Customer_00641,Female,63,Jodhpur,Rajasthan,Low Value
C00642,Customer_00642,Male,49,Bengaluru,Karnataka,Medium Value
C00643,Customer_00643,Male,60,Jodhpur,Rajasthan,Low Value
C00644,Customer_00644,Female,53,Durgapur,West Bengal,Low Value
C00645,Customer_00645,Female,34,Mangaluru,Karnataka,Medium Value
C00646,Customer_00646,Female,65,Vadodara,Gujarat,Medium Value
C00647,Customer_00647,Male,20,Guwahati,Assam,Medium Value
C00648,Customer_00648,Male,27,Ludhiana,Punjab,Medium Value
C00649,Customer_00649,Female,64,Nashik,Maharashtra,Medium Value
C00650,Customer_00650,Male,57,Amritsar,Punjab,Medium Value
C00651,Customer_00651,Female,35,Chennai,Tamil Nadu,Low Value
C00652,Customer_00652,Female,20,Jamshedpur,Jharkhand,Medium Value
C00653,Customer_00653,Male,56,Vijayawada,Andhra Pradesh,Low Value
C00654,Customer_00654,Female,27,Gurugram,Haryana,Medium Value
C00655,Customer_00655,Female,26,Faridabad,Haryana,Low Value
C00656,Customer_00656,Female,63,Madurai,Tamil Nadu,Medium Value
C00657,Customer_00657,Male,63,Cuttack,Odisha,Medium Value
C00658,Customer_00658,Male,28,Mysuru,Karnataka,Medium Value
C00659,Customer_00659,Female,50,Bhopal,Madhya Pradesh,Medium Value
C00660,Customer_00660,Male,53,Raipur,Chhattisgarh,Low Value
C00661,Customer_00661,Female,43,Durgapur,West Bengal,High Value
C00662,Customer_00662,Male,44,Warangal,Telangana,Medium Value
C00663,Customer_00663,Male,55,Mangaluru,Karnataka,High Value
C00664,Customer_00664,Male,39,Warangal,Telangana,Low Value
C00665,Customer_00665,Female,43,Guwahati,Assam,Medium Value
C00666,Customer_00666,Male,39,Bengaluru,Karnataka,Medium Value
C00667,Customer_00667,Male,22,Guwahati,Assam,High Value
C00668,Customer_00668,Male,52,Gurugram,Haryana,Medium Value
C00669,Customer_00669,Female,19,Raipur,Chhattisgarh,Low Value
C00670,Customer_00670,Male,52,Bengaluru,Karnataka,High Value
C00671,Customer_00671,Female,26,Panaji,Goa,Low Value
C00672,Customer_00672,Female,35,Warangal,Telangana,Medium Value
C00673,Customer_00673,Male,60,Pune,Maharashtra,Medium Value
C00674,Customer_00674,Female,29,Gurugram,Haryana,Medium Value
C00675,Customer_00675,Male,20,Thiruvananthapuram,Kerala,Medium Value
C00676,Customer_00676,Female,35,Raipur,Chhattisgarh,Medium Value
C00677,Customer_00677,Female,55,Jamshedpur,Jharkhand,Medium Value
C00678,Customer_00678,Male,24,Coimbatore,Tamil Nadu,Medium Value
C00679,Customer_00679,Male,50,New Delhi,Delhi,Medium Value
C00680,Customer_00680,Male,23,Kochi,Kerala,High Value
C00681,Customer_00681,Other,35,Jamshedpur,Jharkhand,Low Value
C00682,Customer_00682,Male,62,Kozhikode,Kerala,Low Value
C00683,Customer_00683,Female,39,Ranchi,Jharkhand,High Value
C00684,Customer_00684,Male,56,Margao,Goa,Medium Value
C00685,Customer_00685,Female,26,Madurai,Tamil Nadu,High Value
C00686,Customer_00686,Male,52,Bengaluru,Karnataka,Low Value
C00687,Customer_00687,Female,40,Warangal,Telangana,Low Value
C00688,Customer_00688,Male,29,Mangaluru,Karnataka,Medium Value
C00689,Customer_00689,Female,41,Patna,Bihar,Medium Value
C00690,Customer_00690,Male,57,Indore,Madhya Pradesh,Medium Value
C00691,Customer_00691,Male,26,Indore,Madhya Pradesh,Medium Value
C00692,Customer_00692,Male,30,Visakhapatnam,Andhra Pradesh,Low Value
C00693,Customer_00693,Female,57,Indore,Madhya Pradesh,Medium Value
C00694,Customer_00694,Male,59,Raipur,Chhattisgarh,Low Value
C00695,Customer_00695,Female,34,Gurugram,Haryana,Medium Value
C00696,Customer_00696,Male,24,Visakhapatnam,Andhra Pradesh,High Value
C00697,Customer_00697,Female,34,Bhopal,Madhya Pradesh,Medium Value
C00698,Customer_00698,Female,41,Vijayawada,Andhra Pradesh,Medium Value
C00699,Customer_00699,Female,19,Udaipur,Rajasthan,Low Value
C00700,Customer_00700,Male,52,Delhi,Delhi,Medium Value
C00701,Customer_00701,Male,45,Jaipur,Rajasthan,Medium Value
C00702,Customer_00702,Male,36,Delhi,Delhi,Low Value
C00703,Customer_00703,Male,50,Ahmedabad,Gujarat,Medium Value
C00704,Customer_00704,Female,38,Ahmedabad,Gujarat,Medium Value
C00705,Customer_00705,Female,27,Guwahati,Assam,Low Value
C00706,Customer_00706,Female,63,Raipur,Chhattisgarh,Medium Value
C00707,Customer_00707,Male,62,Raipur,Chhattisgarh,Medium Value
C00708,Customer_00708,Female,26,Madurai,Tamil Nadu,Low Value
C00709,Customer_00709,Male,55,Guwahati,Assam,High Value
C00710,Customer_00710,Female,23,Kozhikode,Kerala,Medium Value
C00711,Customer_00711,Male,59,Hyderabad,Telangana,Medium Value
C00712,Customer_00712,Male,52,Nagpur,Maharashtra,High Value
C00713,Customer_00713,Male,35,Coimbatore,Tamil Nadu,Low Value
C00714,Customer_00714,Female,36,Varanasi,Uttar Pradesh,Medium Value
C00715,Customer_00715,Female,22,Ludhiana,Punjab,Medium Value
C00716,Customer_00716,Male,42,Cuttack,Odisha,High Value
C00717,Customer_00717,Male,28,Mangaluru,Karnataka,Medium Value
C00718,Customer_00718,Female,27,Ranchi,Jharkhand,Medium Value
C00719,Customer_00719,Female,34,Bhubaneswar,Odisha,Medium Value
C00720,Customer_00720,Male,53,Gaya,Bihar,Low Value
C00721,Customer_00721,Female,43,Noida,Uttar Pradesh,Medium Value
C00722,Customer_00722,Other,48,Faridabad,Haryana,Low Value
C00723,Customer_00723,Female,49,Gurugram,Haryana,Medium Value
C00724,Customer_00724,Male,38,Bhopal,Madhya Pradesh,Medium Value
C00725,Customer_00725,Female,35,Visakhapatnam,Andhra Pradesh,Medium Value
C00726,Customer_00726,Female,35,Ranchi,Jharkhand,High Value
C00727,Customer_00727,Male,18,Delhi,Delhi,Medium Value
C00728,Customer_00728,Female,31,Nagpur,Maharashtra,High Value
C00729,Customer_00729,Female,25,Udaipur,Rajasthan,Medium Value
C00730,Customer_00730,Male,19,Ranchi,Jharkhand,Low Value
C00731,Customer_00731,Male,32,Vadodara,Gujarat,High Value
C00732,Customer_00732,Female,51,Margao,Goa,Low Value
C00733,Customer_00733,Female,53,Faridabad,Haryana,Medium Value
C00734,Customer_00734,Male,18,Faridabad,Haryana,Low Value
C00735,Customer_00735,Female,38,Bhubaneswar,Odisha,High Value
C00736,Customer_00736,Female,59,Cuttack,Odisha,Low Value
C00737,Customer_00737,Female,18,Mangaluru,Karnataka,High Value
C00738,Customer_00738,Male,49,Gaya,Bihar,Medium Value
C00739,Customer_00739,Female,37,Cuttack,Odisha,Low Value
C00740,Customer_00740,Male,64,Raipur,Chhattisgarh,Medium Value
